store_number,store_name,address,city,zip_code,store_location,county_number,county
4459,Kum & Go #544 / Eagle Grove,1120 S COMMERCIAL,EAGLE GROVE,50533,POINT (-93.9044 42.653973),99,Wright
3710,New York Dollar Store,219 MAIN ST,COLUMBUS JUNCTION,52738,POINT (-91.360496 41.279559),58,Louisa
4922,Vinos y Licores el Aguaje,101 W MAIN ST,MARSHALLTOWN,50158,POINT (-92.91480200000001 42.049174),64,Marshall
4415,KUM & GO #513 / ACKLEY,420 SHERMAN ST,ACKLEY,50601,POINT (-93.056656 42.556727),42,Hardin
4645,Kwik Shop #589 / Eldridge,"1, GROVE RD",ELDRIDGE,52748,POINT (-90.548679 41.694958),82,Scott
4651,Casey's General Store #2300 / Jewell,"301, MAIN ST",JEWELL,50130,POINT (-93.640039 42.302654000000004),40,Hamilton
4388,QUIK TRIP #566 / CLIVE,11925 UNIVERSITY AVE,CLIVE,50325,POINT (-93.782182 41.600513),77,Polk
4671,New Star Mart #1 / Waterloo,9 N ELK RUN RD,WATERLOO,50703,POINT (-92.25887000000002 42.498751),07,Black Hawk
4841,Cozy Mart,2920 W LOCUST ST,DAVENPORT,52804,POINT (-90.619947 41.538161),82,Scott
4041,Mandm Pantry,2344 CAMANCHE AVE,CLINTON,52732,POINT (-90.213015 41.821777),23,Clinton
3882,Kwik Shop #579 / Davenport,2805 TELEGRAPH RD,DAVENPORT,52802,,82,Scott
4884,Tobacco Hut #11 / Sioux City,"4523, MORNINGSIDE AVE",SIOUX CITY,51106,POINT (-96.348659 42.470479),97,Woodbury
4603,Kum & Go #208 / SE 14th DM,3200 SE 14th ST,DES MOINES,50320,POINT (-93.596916 41.555041),77,Polk
4359,Kum & Go #75 / Waukee,350 SE UNIVERSITY AVE,WAUKEE,50263,POINT (-93.865479 41.600403),25,Dallas
4363,Kum & Go #33 / Osceola,400 S MAIN ST,OSCEOLA,50213,POINT (-93.765689 41.030336),20,Clarke
4859,Circle K #6604 / Burlington,421 N MAIN ST,BURLINGTON,52601,POINT (-91.101093 40.811112),29,Des Moines
4416,KUM & GO #83 / CASEY,501 ANTUQUE COUNTRY DR,CASEY,50048,POINT (-94.51928 41.505247),39,Guthrie
4425,Quik Trip #575 / Council Bluffs,1749 W BROADWAY ST,COUNCIL BLUFFS,51501,POINT (-95.870133 41.261858),78,Pottawattamie
4408,KUM & GO #2217 / BOONE,315 STORY ST,BOONE,50036,POINT (-93.879991 42.058784),08,Boone
4435,Kum & Go #220  Council Bluffs,2024 5TH AVE,COUNCIL BLUFFS,51501,POINT (-95.874965 41.25712),78,Pottawattamie
4920,Kum & Go #129 / Johnston,5225 NW 86TH ST,JOHNSTON,50131,POINT (-93.736395 41.655804),77,Polk
4816,Casey's General Store #3232 / Shenan,1303 W SHERIDAN AVE,SHENANDOAH,51601,POINT (-95.383909 40.765871),73,Page
4921,Market Express,5340 16TH AVE SW,CEDAR RAPIDS,52404,POINT (-91.739906 41.963888),57,Linn
4364,Kum & Go #22 / Grinnell,715 LANG CREEK AVE,GRINNELL,50112,POINT (-92.726361 41.699795),79,Poweshiek
4927,Kum & Go #576 / West Des Moines,3501 EP TRUE PKWY,WEST DES MOINES,50265,POINT (-93.752572 41.570151),77,Polk
4445,Kum & Go #196 / WEBSTER CITY,1102 2ND ST,WEBSTER CITY,50595,POINT (-93.831461 42.469524),40,Hamilton
4636,Kwik Shop #561 / Cedar Rapids,2904 CENTER POINT RD NE,CEDAR RAPIDS,52402,POINT (-91.662822 42.007194),57,Linn
4389,KUM & GO #651 / ALBIA,204 S MAIN ST,ALBIA,52531,POINT (-92.807086 41.025034),68,Monroe
4486,Kum & Go #608 / Okoboji,1001 SANBORN AVE,OKOBOJI,51355,POINT (-95.129128 43.382148),30,Dickinson
4826,Casey's General Store #3226 / Albia,204 S MAIN ST,ALBIA,52531,POINT (-92.807086 41.025034),68,Monroe
4688,Walgreens #10770 / Carroll,105 E 6th ST,CARROLL,51401,POINT (-94.86677300000001 42.065531),14,Carroll
4923,Casey's General Store #2270 / Aureli,"100, PEARL ST",AURELIA,51005,POINT (-95.437639 42.712097),18,Cherokee
4605,Kum & Go #509 / Marion,1203 BLAIRS FERRY RD,MARION,52302,POINT (-91.624929 42.03243700000001),57,Linn
4387,KUM & GO #117 / SPIRIT LAKE,300 18TH ST,SPIRIT LAKE,51360,POINT (-95.094324 43.422645),30,Dickinson
4778,Casey's General Store #3030 / Storm,825 FUNDT DR,STORM LAKE,50588,POINT (-95.190566 42.646522),11,Buena Vista
4401,KUM & GO #503 / MARION,3215 7TH AVE,MARION,52302,POINT (-91.577321 42.035013),57,Linn
4454,Kum & Go #248 / Sioux City,2026 RIVERSIDE BLVD,SIOUX CITY,51109,POINT (-96.474603 42.51496),97,Woodbury
4689,Walgreens #11759 / Fort Madison,2639 AVENUE L,FORT MADISON,52627,POINT (-91.344306 40.626968),56,Lee
4780,Casey's General Store #3043 / Britt,"576, N MAIN AVE",BRITT,50423,POINT (-93.802043 43.102653),41,Hancock
4513,Casey's General Store #1144 / Polk C,1100 S 3RD ST,POLK CITY,50226,POINT (-93.717068 41.764009),77,Polk
4740,Walgreens #04405 / Council Bluffs,2508 W BROADWAY,COUNCIL BLUFFS,51501,POINT (-95.882665 41.26194),78,Pottawattamie
4499,Casey's General Store #1316 / Milfor,510 OKOBOJI AVE,MILFORD,51351,POINT (-95.149937 43.320094),30,Dickinson
4950,Kum & Go #514 / Cedar Rapids,1420 MT VERNON RD,CEDAR RAPIDS,52403,POINT (-91.651424 41.97769),57,Linn
4799,Walgreens #05777 / Des Moines,2930 E UNIVERSITY AVE,DES MOINES,50317,POINT (-93.559285 41.600575),77,Polk
4727,Walgreens #07996 / Ankeny,2702 SE DELAWARE AVE,ANKENY,50021,POINT (-93.581219 41.702333),77,Polk
4933,River Mart,2107 AGENCY ST,BURLINGTON,52601,POINT (-91.129659 40.814541),29,Des Moines
4718,Walgreens #06623 / West Des Moines,1660 22ND ST,WEST DES MOINES,50266,POINT (-93.736117 41.597473),77,Polk
4822,Casey's General Store #3214 / Oskalo,413 A AVE W,OSKALOOSA,52577,POINT (-92.648951 41.296226),62,Mahaska
4821,Casey's General Store #3215 / Oskalo,901 S MARKET ST,OSKALOOSA,52577,POINT (-92.645075 41.287632),62,Mahaska
4745,Walgreens #05042 / Cedar Rapids,3325 16TH AVE SW,CEDAR RAPIDS,52404,POINT (-91.715363 41.963477),57,Linn
3845,Otho Convenience and Food,210 NORTH HWY,OTHO,50569,POINT (-94.150427 42.422303),94,Webster
4755,Walgreens #05941 / Mason City,1251 4th ST SW,MASON CITY,50401,POINT (-93.220422 43.148333),17,Cerro Gordo
4515,Casey's General Store #1588 / Dows,2721 DOWS WILLIAMS RD,DOWS,50071,POINT (-93.508976 42.655628),99,Wright
4508,Casey's General Store #2877 / Spence,805 GRAND AVE S,SPENCER,51301,POINT (-95.143866 43.12977),21,Clay
4882,Casey's General Store #3026 / St Cha,"209, E MAIN ST",ST CHARLES,50240,POINT (-93.803774 41.288487),61,Madison
4765,Kwik Stop C-Stores / Dubuque,2335 UNIVERSITY AVE,DUBUQUE,52001,POINT (-90.69685800000002 42.499518),31,Dubuque
4952,Sub Express & Gas,4307 W LOCUST ST,DAVENPORT,52804,POINT (-90.637353 41.538148),82,Scott
4529,Casey's General Store #3262 / Buffal,101 1st ST NE,BUFFALO CENTER,50424,POINT (-93.917424 43.484108),95,Winnebago
4934,Casey's General Store #2811 / Spring,"605, 6th ST S",SPRINGVILLE,52336,POINT (-91.443745 42.050954),57,Linn
4938,Pronto Market,201 S MAIN ST,HAZLETON,50641,POINT (-91.905522 42.615596),10,Buchanan
4915,Casey's General Store #2429 / Betten,"3902, STATE ST",BETTENDORF,52722,POINT (-90.47859 41.53064),82,Scott
2260,"Spirits And Ale, Inc.",509 FIRST AVE,PERRY,50220,POINT (-94.106557 41.832248),25,Dallas
4413,KUM & GO #439 / WAPELLO,303 US HWY 61 N,WAPELLO,52653,POINT (-91.195261 41.181263),58,Louisa
4931,Hudson Gas Mart,230 WATERLOO RD,HUDSON,50643,POINT (-92.45223 42.408221),07,Black Hawk
4570,Cargo Express,"1804, HWY BLVD",SPENCER,51301,POINT (-95.146545 43.156079),21,Clay
4680,Afal Food & Liquor / Des Moines,4121 SE 14TH ST,DES MOINES,50320,POINT (-93.596755 41.5464),77,Polk
4849,C Fresh Market,"801, UNIVERSITY AVE",DES MOINES,50314,POINT (-93.627851 41.600826),77,Polk
4855,Casey's General Store #3200 / Strawb,"308, W MISSION",STRAWBERRY POINT,52076,POINT (-91.539837 42.684496),22,Clayton
3530,Primghar Liquor Store,175  1ST ST SE,PRIMGHAR,51245,POINT (-95.627419 43.086376),71,O'Brien
4610,Casey's General Store #2992 / Fonda,101 HWY 7,FONDA,50540,POINT (-94.846456 42.588969),76,Pocahontas
4941,Kum & Go #170 / Urbandale,6990 DOUGLAS AVE,URBANDALE,50322,POINT (-93.711902 41.629415),77,Polk
4218,Liquor and Tobacco Outlet /,2844 UNIVERSITY AVE,WATERLOO,50701,POINT (-92.382928 42.498321),07,Black Hawk
4390,KUM & GO #233 / CLARINDA,1400 E WASHINGTON ST,CLARINDA,51632,POINT (-95.019407 40.739257),73,Page
4618,Hawkeye Convenience Stores East,"1581, 1st AVE SE",CEDAR RAPIDS,52403,,57,Linn
4954,Casey's General Store #3244 / Urband,"3750, 111TH ST",URBANDALE,50322,POINT (-93.771388 41.628674),77,Polk
4115,Forest Market Convenience,2105 FOREST,DES MOINES,50311,POINT (-93.645606 41.604077),77,Polk
4832,Casey's General Store #2491 / Clarin,1107 S 16 ST,CLARINDA,51632,POINT (-95.03782 40.727464),73,Page
4682,Pleasantville Alcohol & Tobacco,906 N HIGHWAY 5,PLEASANTVILLE,50225,POINT (-93.280738 41.385696),63,Marion
4949,River Drive Smoke Shop,"828, W RIVER DR",DAVENPORT,52802,POINT (-90.585656 41.520238),82,Scott
4693,Hawkeye Convenience Stores / 16th St,250 16th AVE SW,CEDAR RAPIDS,52404,POINT (-91.667665 41.961645),57,Linn
4929,Casey's General Store #1680 / Adel,"816, GREENE ST",ADEL,50003,POINT (-94.018348 41.614408),25,Dallas
4903,Honey Creek Resort State Park,"12633, RESORT DR",MORAVIA,52571,POINT (-92.918723 40.87046),04,Appanoose
4946,Byron Supermarket,306 BYRON AVE,WATERLOO,50702,POINT (-92.353141 42.480288),07,Black Hawk
4951,New Star Mart (Amoco),4141 CENTER POINT RD NE,CEDAR RAPIDS,52402,POINT (-91.665352 42.021302),57,Linn
4333,Liquorama,1117 EAST 4TH,WATERLOO,50703,POINT (-92.332774 42.507683),07,Black Hawk
4784,Hawkeye Convenience Store Wiley Blvd,2330 WILEY BLVD SW,CEDAR RAPIDS,52404,POINT (-91.725833 41.956133),57,Linn
9010,Broadbent Distillery,6175 50TH AVE,NORWALK,50211,POINT (-93.712272 41.436457),91,Warren
9013,Iowa Distilling Company,4349 Cumming Ave.,Cumming,50061,POINT (-93.762456 41.483192),91,Warren
3832,Direct Liquor / Alvord,211 MAIN ST,ALVORD,51230,POINT (-96.301157 43.342837),60,Lyon
4314,Nodaway Valley Market,304  4TH ST,FONTANELLE,50846,POINT (-94.562813 41.289069),01,Adair
4226,Hartig Drug #12 / Waukon,21 W MAIN ST,WAUKON,52172,POINT (-91.476658 43.269279),03,Allamakee
9014,Werner Distilling,5520 190th St.,Holstein,51025,POINT (-95.533015 42.428294),47,Ida
9017,Honey Creek Distillery,"29538, 210th St.",Keosauqua,52565,POINT (-91.806196 40.740052),89,Van Buren
